i,perc,n,acc,cor,alpha
13,0.6684210526315789,4079,0.6514084507042254,0.5859859849251688,0.5778757297156768
13,0.7157894736842105,4362,0.6267605633802817,0.5429910291985639,0.5321198952786337
13,0.7631578947368421,4579,0.5985915492957746,0.5219526345640141,0.5170814800794927
13,0.8105263157894737,4845,0.6232394366197183,0.5282961240251387,0.5237672902411089
13,0.8578947368421053,5194,0.6584507042253521,0.5704825753753048,0.5567696763490144
13,0.9052631578947369,5431,0.6408450704225352,0.5390577073187345,0.525634161033398
13,0.9526315789473684,5753,0.6690140845070423,0.6118845300082655,0.6094574517137149
13,1.0,6038,0.676056338028169,0.6545821190758387,0.6514217424029142
14,0.1,614,0.2535211267605634,0.1122261879215768,-0.3882743305570364
14,0.1473684210526316,924,0.5211267605633803,0.4678858938876768,0.32329845851830374
14,0.19473684210526315,1178,0.5105633802816901,0.43488606730518414,0.36497032347709435
14,0.24210526315789474,1494,0.5704225352112676,0.4730320576682028,0.4672312514018635
14,0.2894736842105263,1721,0.5809859154929577,0.5156811948216905,0.48075260485043325
14,0.33684210526315794,2036,0.4295774647887324,0.3426752264434458,0.1373680916722414
14,0.38421052631578945,2317,0.5563380281690141,0.4872317095504707,0.4110352760286151
14,0.43157894736842106,2557,0.5985915492957746,0.4936717872182225,0.43481897341888187
14,0.4789473684210527,2898,0.5563380281690141,0.44356621313606515,0.4396325972249365
14,0.5263157894736842,3153,0.6091549295774648,0.5651894788442574,0.5428484403275222
14,0.5736842105263158,3450,0.6232394366197183,0.5318371982113205,0.5085900473933649
14,0.6210526315789474,3760,0.6443661971830986,0.5282674891659777,0.49793778399161126
14,0.6684210526315789,4073,0.5950704225352113,0.553306002974823,0.5300177619893428
14,0.7157894736842105,4297,0.6443661971830986,0.591732749702215,0.5781012586992815
14,0.7631578947368421,4581,0.6126760563380281,0.5243188370299622,0.5127874635370735
14,0.8105263157894737,4831,0.6232394366197183,0.5769337297582301,0.568277535869798
14,0.8578947368421053,5192,0.6408450704225352,0.5633347680849439,0.554164007657945
14,0.9052631578947369,5460,0.6584507042253521,0.5861870397654455,0.5784338396778917
14,0.9526315789473684,5751,0.6584507042253521,0.6326047065130566,0.6244677831393699
14,1.0,6038,0.6338028169014085,0.5642728806187364,0.5600394202504545
15,0.1,633,0.4612676056338028,0.2904402918086244,0.2782833368163078
15,0.1473684210526316,907,0.4154929577464789,0.3082032688492901,-0.008610349802703698
15,0.19473684210526315,1176,0.5387323943661971,0.45440785600246014,0.3904864283794679
15,0.24210526315789474,1499,0.5809859154929577,0.4820193253798163,0.47669155479902503
15,0.2894736842105263,1735,0.602112676056338,0.5035203332292062,0.5022889397542167
15,0.33684210526315794,2010,0.5598591549295775,0.4767556638007766,0.366706584068351
15,0.38421052631578945,2323,0.6197183098591549,0.5437832928207724,0.5326339452978643
15,0.43157894736842106,2646,0.5140845070422535,0.44310519451393765,0.3705682370082565
15,0.4789473684210527,2904,0.6126760563380281,0.4930012339471987,0.4833229309699164
15,0.5263157894736842,3173,0.6197183098591549,0.572660873536001,0.5722859954083306
15,0.5736842105263158,3427,0.6161971830985915,0.5596268998674208,0.5447623503889488
15,0.6210526315789474,3715,0.5915492957746479,0.507063760415142,0.4960623720270908
15,0.6684210526315789,4042,0.6338028169014085,0.5349905685954847,0.5234029375331799
15,0.7157894736842105,4309,0.6161971830985915,0.5307364983522853,0.5268669346308441
15,0.7631578947368421,4646,0.5845070422535211,0.46513682265920353,0.3617285998672861
15,0.8105263157894737,4836,0.5845070422535211,0.499047358018778,0.4593054200301606
15,0.8578947368421053,5201,0.6302816901408451,0.5490771947346198,0.5370532771269422
15,0.9052631578947369,5449,0.6514084507042254,0.6067747710903106,0.5950771281660636
15,0.9526315789473684,5757,0.6373239436619719,0.5161062955484349,0.5081240768094535
15,1.0,6038,0.6197183098591549,0.5192955890273936,0.49199826989619366
16,0.1,621,0.4823943661971831,0.29170319222098584,0.2306768558951966
16,0.1473684210526316,890,0.2605633802816901,0.2356593714761484,-0.3938329531991296
16,0.19473684210526315,1154,0.3626760563380282,0.022630842790181373,-0.36778751959247646
16,0.24210526315789474,1460,0.3767605633802817,0.2838600504229144,0.005006741751269139
16,0.2894736842105263,1687,0.4964788732394366,0.4927590137364969,0.42343141497187364
16,0.33684210526315794,2070,0.545774647887324,0.49773202794374943,0.47661811411674515
16,0.38421052631578945,2372,0.5352112676056338,0.49928356256445167,0.3430521387191493
16,0.43157894736842106,2623,0.5809859154929577,0.5097809159250626,0.44942814115348606
16,0.4789473684210527,2943,0.5809859154929577,0.49519358340671976,0.47028887523048557
16,0.5263157894736842,3193,0.5774647887323944,0.48987508518100376,0.40629752436987343
16,0.5736842105263158,3458,0.528169014084507,0.4630887297713111,0.3037726252189952
16,0.6210526315789474,3720,0.5809859154929577,0.5701472826265322,0.5669282086068486
16,0.6684210526315789,4076,0.6232394366197183,0.5264276613382334,0.5170278127352763
16,0.7157894736842105,4382,0.5669014084507042,0.4932251854646116,0.38043908593267495
16,0.7631578947368421,4611,0.6161971830985915,0.5466669075384747,0.5185030140656397
16,0.8105263157894737,4873,0.5387323943661971,0.4736808580537284,0.3160221795382887
16,0.8578947368421053,5117,0.6549295774647887,0.5626720048012182,0.5568806190081312
16,0.9052631578947369,5487,0.6338028169014085,0.56718168185853,0.5542853292606233
16,0.9526315789473684,5751,0.6549295774647887,0.6001385706330716,0.5852335788517808
16,1.0,6038,0.6584507042253521,0.5785370760329225,0.5685461106065441
17,0.1,623,0.4823943661971831,0.3689290853556163,0.09069096695591639
17,0.1473684210526316,880,0.45422535211267606,0.3392070218245527,0.2739309210526315
17,0.19473684210526315,1187,0.528169014084507,0.37131068035478465,0.3549339046772041
17,0.24210526315789474,1459,0.5352112676056338,0.5037382410347008,0.3980641132389674
17,0.2894736842105263,1732,0.6091549295774648,0.5392447232243464,0.5371848358425539
17,0.33684210526315794,2070,0.5563380281690141,0.4639116643129503,0.3952938521005559
